component_type,machine_id,temperature,vibration,pressure,motor_current,production_speed,defect_count,humidity,torque,sensor_accuracy,risk_level
Airbag,M-179,68.66,0.6,204.03,48.19,66.82,2,74.78,351.64,88.92,0
Airbag,M-789,90.96,4.86,151.95,12.8,138.72,3,68.77,209.41,91.37,1
Airbag,M-435,34.53,0.39,238.01,49.24,93.75,2,49.08,206.93,93.86,0
Airbag,M-294,99.93,3.18,94.92,18.17,171.23,4,61.55,260.2,99.24,0
Airbag,M-735,57.2,4.86,70.13,47.59,130.71,5,76.15,114.21,86.87,1
Steering,M-231,95.28,2.47,73.58,42.26,125.89,2,87.44,199.63,83.14,1
Occupant Safety,M-733,31.36,4.78,111.8,22.97,192.62,4,49.62,291.0,93.86,0
Seat Belt,M-354,54.61,3.09,139.92,27.7,91.1,1,81.35,75.63,98.73,0
Seat Belt,M-823,25.15,2.13,50.81,48.91,172.17,3,66.62,183.25,94.94,0
Occupant Safety,M-771,55.83,0.78,228.79,49.38,166.99,2,63.79,51.64,82.83,0
Airbag,M-121,79.29,3.03,50.17,14.16,55.07,4,36.88,266.99,98.63,0
Occupant Safety,M-245,36.1,4.04,86.73,43.86,149.77,5,44.76,243.43,95.25,1
Occupant Safety,M-297,51.29,2.45,61.45,26.95,57.29,0,28.79,115.73,86.82,0
Occupant Safety,M-698,72.89,1.59,191.46,46.96,181.37,2,39.49,339.86,88.11,0
Occupant Safety,M-626,44.58,4.39,234.37,23.53,94.05,2,69.48,382.12,86.19,0
Seat Belt,M-770,78.91,4.9,92.6,9.01,70.59,2,26.41,128.88,90.91,0
Seat Belt,M-425,97.27,2.59,90.35,20.44,55.53,1,41.45,180.59,86.14,0
Seat Belt,M-609,95.21,4.51,104.45,31.77,113.22,6,58.95,392.54,83.72,2
Seat Belt,M-776,52.37,2.62,94.46,8.67,179.12,0,57.22,383.44,86.05,0
Seat Belt,M-680,90.69,3.32,186.38,11.25,75.84,3,26.99,223.25,91.18,0
Airbag,M-289,94.18,4.17,235.64,13.51,63.05,4,21.0,276.98,98.69,1
Occupant Safety,M-741,94.29,3.16,161.25,26.54,171.8,5,65.51,360.1,96.63,0
Steering,M-991,84.44,0.52,59.47,23.79,74.72,3,83.52,165.86,90.24,0
Seat Belt,M-165,71.92,4.24,125.62,11.17,157.52,3,43.92,155.54,83.83,0
Airbag,M-720,83.86,0.97,134.28,9.61,184.06,3,73.39,155.23,85.09,0
Steering,M-164,90.65,3.42,162.39,45.44,161.8,8,68.29,247.97,88.19,2
Occupant Safety,M-439,82.14,4.98,122.72,24.78,64.52,6,23.51,381.17,98.49,2
Steering,M-248,65.41,4.72,244.83,28.59,91.92,3,80.58,357.74,84.2,0
Occupant Safety,M-498,75.97,4.33,97.64,15.36,85.47,2,71.93,76.83,95.69,0
Occupant Safety,M-239,50.66,1.85,175.32,36.96,90.44,0,41.46,378.98,82.2,0
Occupant Safety,M-303,96.41,1.71,50.21,36.58,177.32,2,78.16,363.09,90.66,0
Occupant Safety,M-986,72.06,3.7,188.47,34.93,178.37,2,52.33,144.81,97.09,0
Seat Belt,M-509,95.34,0.49,69.17,47.88,60.78,4,85.56,271.66,86.92,1
Seat Belt,M-358,55.34,0.85,117.7,19.3,117.08,0,77.18,178.4,98.85,0
Occupant Safety,M-790,50.64,0.38,122.38,14.92,117.74,0,69.74,99.67,98.65,0
Airbag,M-214,34.27,1.37,234.71,25.72,186.93,0,27.84,387.09,86.65,0
Airbag,M-342,35.85,2.44,202.43,32.03,145.72,0,36.95,232.89,91.36,0
Occupant Safety,M-768,64.05,2.32,82.91,5.64,89.41,0,50.21,360.13,86.93,0
Airbag,M-610,93.61,2.44,201.52,6.22,108.05,3,36.47,197.01,98.83,0
Steering,M-967,77.62,2.98,199.57,35.95,174.16,0,50.47,188.25,91.42,0
Seat Belt,M-147,94.29,1.48,137.27,6.94,127.88,2,55.15,363.44,86.81,0
Occupant Safety,M-633,41.58,1.14,235.16,28.8,98.43,0,63.63,104.49,88.03,0
Airbag,M-873,47.17,0.53,57.67,8.09,66.72,0,68.57,129.5,86.65,0
Airbag,M-797,52.26,4.96,196.5,37.38,78.19,3,22.56,229.71,80.24,0
Steering,M-105,89.51,1.43,192.8,34.83,87.37,3,42.35,269.29,98.19,0
Occupant Safety,M-698,66.29,0.69,116.66,18.44,169.43,0,54.96,246.87,83.27,0
Seat Belt,M-694,78.1,0.63,70.91,41.79,144.15,2,48.6,319.8,83.34,0
Airbag,M-197,80.71,3.32,214.81,30.15,178.68,5,47.22,380.75,90.23,0
Seat Belt,M-880,36.17,1.47,244.06,40.28,198.2,3,26.07,190.55,90.18,0
Occupant Safety,M-874,81.53,0.54,191.64,32.54,154.48,2,55.55,89.07,85.31,0
Steering,M-546,41.4,2.23,227.98,30.35,131.71,0,20.73,138.12,89.35,0
Airbag,M-233,70.25,2.5,105.69,32.99,110.13,0,43.37,65.73,87.58,0
Occupant Safety,M-757,98.44,1.26,121.13,21.04,112.03,1,89.26,210.01,95.89,0
Seat Belt,M-650,39.31,3.83,77.61,22.18,183.46,2,63.31,393.69,85.8,0
Occupant Safety,M-312,62.58,2.57,207.12,45.48,137.26,1,50.6,58.5,89.88,0
Occupant Safety,M-405,25.91,4.05,212.04,35.08,130.48,4,78.55,247.29,87.01,0
Airbag,M-914,61.47,4.98,202.74,22.96,127.32,1,41.21,161.49,98.28,0
Airbag,M-520,45.52,4.5,176.12,8.84,69.26,3,88.72,302.48,90.94,0
Seat Belt,M-123,86.42,1.11,141.24,45.3,61.39,4,41.86,218.03,80.49,1
Seat Belt,M-359,38.64,0.77,126.59,22.94,160.54,0,53.12,256.44,91.54,0
Occupant Safety,M-767,63.34,4.05,115.97,36.09,65.17,2,80.28,143.36,83.22,0
Occupant Safety,M-659,47.96,1.8,120.34,28.0,85.44,0,46.18,128.23,90.49,0
Steering,M-750,87.07,4.03,69.28,14.6,196.87,6,69.64,284.7,84.41,2
Steering,M-891,69.53,3.03,175.68,24.88,189.0,4,27.79,240.74,89.7,0
Seat Belt,M-339,76.13,0.79,188.87,46.6,152.92,2,42.55,235.92,80.8,0
Occupant Safety,M-461,27.31,1.55,202.13,23.97,181.95,0,66.77,125.59,97.89,0
Airbag,M-954,29.45,4.71,161.41,14.99,198.5,3,82.69,253.8,88.97,0
Steering,M-490,82.7,1.56,197.9,18.45,193.09,2,71.41,374.15,86.41,0
Airbag,M-558,98.01,1.39,117.08,38.96,194.15,3,86.25,345.88,90.79,0
Airbag,M-259,75.46,3.05,188.43,34.37,55.24,4,56.01,242.38,91.94,0
Occupant Safety,M-624,91.55,3.5,115.7,40.05,177.37,6,49.31,105.67,91.45,2
Airbag,M-722,57.19,3.05,76.42,23.6,78.96,4,29.75,54.74,85.58,0
Airbag,M-657,50.12,1.47,148.49,28.37,78.02,0,38.88,177.86,91.5,0
Airbag,M-849,54.71,3.4,221.39,41.47,125.82,7,37.17,336.93,87.84,1
Occupant Safety,M-215,57.5,2.46,145.32,19.44,56.93,0,49.58,163.67,96.04,0
Occupant Safety,M-555,92.3,2.9,58.61,37.09,129.22,3,87.44,88.26,99.75,0
Steering,M-759,96.06,0.62,227.83,41.45,106.76,4,28.58,256.12,89.04,1
Seat Belt,M-423,42.51,3.16,66.01,38.62,60.19,4,44.57,152.64,94.67,0
Seat Belt,M-337,67.78,2.16,235.69,40.81,68.81,1,65.09,96.31,92.49,0
Occupant Safety,M-824,38.0,1.19,87.94,5.62,186.24,0,73.39,202.58,87.8,0
Seat Belt,M-344,66.2,2.21,186.46,9.13,143.86,0,76.93,387.28,80.83,0
Occupant Safety,M-397,44.97,4.84,240.45,37.51,147.4,1,48.95,357.16,82.21,0
Seat Belt,M-869,54.49,3.0,129.77,25.11,185.37,0,79.24,90.25,90.07,0
Occupant Safety,M-146,58.9,2.98,248.71,28.02,60.93,0,48.29,86.96,87.74,0
Steering,M-181,51.5,2.96,96.19,19.07,108.63,0,84.31,58.95,89.04,0
Steering,M-292,47.56,4.43,178.18,11.12,148.31,2,85.41,289.25,88.33,0
Seat Belt,M-836,92.85,4.93,185.18,8.21,72.77,7,68.26,358.86,96.59,2
Occupant Safety,M-949,82.02,3.42,196.95,32.94,70.13,7,60.44,144.05,84.6,1
Occupant Safety,M-330,67.57,2.59,142.52,34.55,67.29,0,59.02,156.79,80.14,0
Seat Belt,M-409,44.46,3.98,70.27,8.21,199.66,4,59.95,283.84,88.45,0
Seat Belt,M-612,97.17,3.94,213.7,39.43,196.56,6,83.16,368.49,82.38,1
Steering,M-564,50.01,4.53,156.98,8.61,126.33,3,35.03,191.47,86.09,0
Occupant Safety,M-406,38.6,0.55,186.73,15.93,186.17,0,81.88,161.74,89.0,0
Occupant Safety,M-595,26.5,4.6,181.49,7.78,65.65,4,21.82,212.97,80.35,0
Airbag,M-386,58.8,4.83,208.4,40.36,198.41,5,42.15,154.22,84.74,1
Airbag,M-615,49.98,1.92,113.39,33.59,153.6,0,35.82,361.7,90.07,0
Occupant Safety,M-747,38.43,4.71,117.56,35.6,169.62,2,81.54,230.29,82.89,0
Steering,M-750,59.55,4.1,176.11,7.15,107.37,3,52.87,102.67,94.18,0
Airbag,M-444,29.06,0.21,197.18,34.3,139.44,0,29.65,321.36,83.99,0
Occupant Safety,M-667,64.56,4.32,164.0,43.36,186.27,4,81.03,174.46,81.62,1
Seat Belt,M-959,81.21,2.07,202.09,26.03,76.77,1,55.69,344.71,87.44,0
Steering,M-861,99.46,3.31,182.85,27.16,180.39,2,40.61,95.28,98.98,0
Steering,M-910,98.95,1.79,153.77,5.95,194.67,1,84.45,299.18,97.5,0
Occupant Safety,M-799,59.99,2.52,209.63,47.42,199.58,2,52.24,264.08,93.17,0
Airbag,M-938,89.19,2.99,145.9,36.29,147.8,2,75.7,196.81,95.2,0
Airbag,M-903,61.67,1.39,112.72,38.43,89.91,0,78.21,138.28,80.19,0
Airbag,M-135,90.32,1.4,175.87,9.48,90.22,3,71.58,341.28,90.31,0
Seat Belt,M-113,70.04,3.97,227.97,30.37,60.05,3,41.39,257.37,96.09,0
Seat Belt,M-991,95.58,0.58,221.28,26.39,51.1,1,64.57,301.5,86.31,0
Occupant Safety,M-824,98.25,3.81,92.0,12.14,149.21,5,20.16,347.27,92.93,0
Steering,M-497,83.57,3.01,122.63,15.9,68.28,5,81.01,314.99,83.1,0
Occupant Safety,M-837,85.42,4.47,204.92,12.28,90.95,4,31.75,198.94,98.57,1
Steering,M-506,65.97,1.05,92.06,25.4,172.87,0,53.05,199.16,87.41,0
Airbag,M-243,36.96,2.64,213.86,24.8,151.02,0,64.36,57.65,80.12,0
Airbag,M-976,58.62,0.67,222.76,30.83,110.17,0,71.42,370.45,80.63,0
Occupant Safety,M-655,88.87,2.57,185.64,46.35,157.83,3,81.85,236.47,96.8,1
Occupant Safety,M-373,55.91,0.85,249.89,36.94,56.39,0,28.56,399.88,84.66,0
Occupant Safety,M-274,67.54,3.97,168.55,14.26,123.07,2,43.74,225.19,80.33,0
Seat Belt,M-263,36.87,3.95,92.8,32.85,74.84,4,86.94,260.77,82.07,0
Seat Belt,M-142,78.21,3.51,50.56,38.59,123.37,2,54.29,85.67,88.75,0
Seat Belt,M-378,96.89,4.36,87.33,28.8,115.15,5,25.62,304.54,98.51,1
Airbag,M-339,80.31,0.93,203.65,10.36,154.51,3,48.06,196.74,89.32,0
Steering,M-859,84.57,3.61,96.58,29.56,123.77,2,43.67,266.12,90.88,0
Occupant Safety,M-912,46.21,0.69,179.86,30.38,116.18,0,50.31,169.13,92.48,0
Occupant Safety,M-935,73.55,4.23,191.4,22.88,50.76,1,28.92,231.27,80.37,0
Seat Belt,M-715,68.24,4.53,194.3,45.22,182.52,3,39.54,355.28,86.78,1
Steering,M-264,57.96,4.64,152.56,13.27,61.15,3,69.15,204.61,88.23,0
Airbag,M-886,79.46,1.74,100.02,16.32,111.06,0,47.14,216.24,88.48,0
Steering,M-159,99.14,2.89,131.25,25.23,128.56,1,45.26,201.63,98.14,0
Airbag,M-772,65.63,3.72,90.29,24.91,152.13,4,74.95,169.56,85.15,0
Steering,M-654,68.36,2.98,100.13,32.32,106.67,0,57.09,190.81,96.89,0
Airbag,M-898,46.81,4.79,76.16,33.88,58.29,3,24.61,90.88,95.48,0
Occupant Safety,M-994,78.11,3.88,93.6,41.78,183.88,4,29.03,267.17,93.02,0
Airbag,M-865,63.29,3.23,128.05,20.4,125.37,4,86.09,350.76,80.35,0
Airbag,M-638,42.54,1.42,209.69,24.71,188.7,0,88.62,390.94,88.97,0
Steering,M-203,65.88,0.38,190.39,6.15,91.0,0,80.6,218.83,99.26,0
Seat Belt,M-460,95.8,1.52,87.97,44.01,102.81,2,29.84,183.61,97.75,1
Occupant Safety,M-606,71.85,2.16,220.19,18.31,88.74,0,21.01,224.85,95.61,0
Steering,M-739,79.05,3.07,74.91,21.44,176.41,1,85.13,284.67,83.08,0
Seat Belt,M-464,37.64,1.38,171.22,33.72,93.11,0,79.14,243.07,97.63,0
Occupant Safety,M-185,33.55,2.24,217.12,17.39,191.03,0,74.83,315.46,95.55,0
Occupant Safety,M-619,79.6,4.57,128.88,10.45,159.46,1,73.08,324.78,85.97,0
Seat Belt,M-202,31.19,3.06,213.18,40.58,51.28,7,68.57,382.15,99.56,1
Occupant Safety,M-796,62.2,4.76,74.27,47.49,83.41,7,55.0,69.06,87.21,2
Steering,M-676,97.95,0.76,86.75,38.76,107.83,1,34.74,284.69,88.04,0
Occupant Safety,M-106,57.31,0.51,144.91,32.6,160.72,0,85.79,79.83,85.41,0
Seat Belt,M-848,26.91,0.84,185.44,38.04,105.08,0,64.16,324.1,84.27,0
Seat Belt,M-688,80.91,0.75,85.87,48.94,73.24,5,31.04,330.62,97.45,1
Seat Belt,M-452,94.4,1.82,120.08,14.92,161.72,3,41.92,212.0,92.18,0
Steering,M-266,78.17,0.77,233.23,28.45,173.6,0,34.2,269.49,85.87,0
Steering,M-791,65.21,1.01,174.68,47.6,130.77,3,30.91,340.2,96.95,0
Seat Belt,M-422,55.63,3.3,221.66,36.66,178.12,3,30.0,74.38,92.8,0
Airbag,M-588,52.72,0.3,110.03,24.41,190.14,0,41.5,238.45,82.8,0
Steering,M-885,83.02,0.2,216.48,34.18,139.69,2,42.18,103.8,90.45,0
Seat Belt,M-850,81.22,1.66,203.01,48.41,136.75,2,29.67,182.73,96.44,1
Seat Belt,M-505,81.3,2.66,216.18,39.41,122.1,2,73.13,275.23,91.65,0
Occupant Safety,M-148,99.31,0.82,158.43,23.98,146.24,3,40.78,317.05,84.95,0
Seat Belt,M-854,84.83,3.63,163.91,8.35,125.93,5,52.65,299.04,82.89,0
Occupant Safety,M-779,87.22,4.45,85.59,41.7,53.03,8,73.06,169.17,94.02,2
Steering,M-603,94.32,4.35,130.24,39.67,98.07,3,67.81,58.71,98.35,1
Occupant Safety,M-818,51.53,0.77,101.11,46.59,174.01,2,55.86,151.3,89.38,0
Airbag,M-925,58.1,1.38,246.02,44.93,102.55,1,42.57,72.48,87.48,0
Steering,M-714,98.62,1.09,54.1,44.24,172.03,4,21.45,360.7,96.14,1
Occupant Safety,M-581,97.53,0.37,104.29,18.68,171.79,3,73.56,131.21,97.84,0
Steering,M-431,89.9,4.91,229.99,14.04,191.94,4,69.25,89.28,84.03,1
Seat Belt,M-216,51.89,2.7,226.41,33.87,95.29,0,54.61,396.48,92.04,0
Occupant Safety,M-729,83.62,2.86,59.24,43.39,125.08,3,70.7,140.68,91.77,1
Occupant Safety,M-164,88.89,4.66,51.82,17.65,166.8,5,77.03,139.07,92.52,1
Steering,M-607,65.91,1.29,161.73,25.72,119.05,0,83.73,378.07,93.0,0
Airbag,M-673,43.08,2.66,215.06,33.47,159.92,0,25.8,64.87,97.12,0
Steering,M-292,68.46,2.21,69.26,35.32,146.95,0,23.94,390.94,86.72,0
Seat Belt,M-494,50.31,2.05,79.14,17.76,119.61,0,40.33,319.59,83.35,0
Seat Belt,M-426,86.34,0.39,140.25,39.01,110.51,1,89.8,75.36,97.61,0
Seat Belt,M-290,40.89,0.36,195.61,35.9,142.84,0,46.05,215.57,83.21,0
Steering,M-510,33.93,1.65,122.66,30.72,59.32,0,75.47,287.04,87.52,0
Seat Belt,M-795,75.3,0.64,119.74,42.27,166.54,2,29.95,185.87,93.34,0
Occupant Safety,M-928,70.37,2.15,225.94,37.46,108.22,0,22.72,130.0,84.85,0
Seat Belt,M-307,99.34,0.3,136.07,13.13,147.01,2,76.04,56.22,96.76,0
Airbag,M-768,70.59,3.28,115.43,9.66,153.25,2,59.84,174.52,82.93,0
Airbag,M-545,30.01,3.42,240.37,38.54,65.4,2,69.1,181.24,99.82,0
Occupant Safety,M-538,37.99,2.01,112.1,43.18,126.58,2,73.0,224.59,85.55,0
Steering,M-577,94.24,0.55,187.93,23.86,146.3,2,83.97,175.73,84.34,0
Steering,M-365,43.44,4.01,170.81,25.31,107.53,2,87.9,55.9,94.5,0
Seat Belt,M-327,86.34,0.17,76.14,33.52,143.09,2,30.87,290.25,89.36,0
Airbag,M-876,57.13,0.95,152.19,28.99,121.41,0,34.5,50.67,99.5,0
Steering,M-205,84.5,0.86,123.15,35.56,133.22,3,71.87,172.43,99.85,0
Occupant Safety,M-628,88.09,1.11,202.32,7.79,108.28,2,47.4,56.02,81.4,0
Occupant Safety,M-409,83.69,1.36,232.12,9.22,100.9,3,48.89,294.28,99.32,0
Airbag,M-146,59.39,4.16,243.49,15.31,165.2,3,65.27,313.14,91.89,0
Occupant Safety,M-705,29.24,3.58,95.52,30.21,128.72,1,72.81,359.43,94.42,0
Seat Belt,M-183,50.52,3.99,205.24,40.98,168.28,7,40.67,331.8,97.49,1
Airbag,M-846,30.1,3.88,179.69,11.39,58.65,3,87.96,297.89,96.38,0
Steering,M-975,41.43,1.07,69.48,23.08,59.7,0,30.54,164.43,86.18,0
Steering,M-831,91.17,0.73,65.56,20.08,117.1,1,74.58,214.15,80.04,0
Seat Belt,M-460,89.94,4.99,182.23,8.88,135.75,7,82.65,396.5,81.71,2
Occupant Safety,M-828,34.26,1.77,77.68,34.25,122.14,0,75.94,58.15,84.49,0
Steering,M-145,78.02,2.22,202.77,19.39,65.82,0,57.19,98.08,81.87,0
Occupant Safety,M-543,52.95,3.2,246.9,12.57,103.5,2,39.02,331.76,93.68,0
Occupant Safety,M-308,41.35,0.15,207.06,48.3,106.83,3,80.74,368.99,88.44,0
Seat Belt,M-260,40.53,0.87,149.15,27.95,96.89,0,76.51,239.48,85.05,0
Occupant Safety,M-754,98.65,0.67,236.62,11.5,111.04,2,72.67,374.07,82.71,0
Steering,M-500,80.01,2.48,243.19,35.25,198.38,2,43.21,183.25,95.33,0
Occupant Safety,M-119,31.8,3.47,90.28,32.62,161.26,1,45.82,293.34,95.2,0
Occupant Safety,M-450,52.64,0.54,66.64,24.0,78.43,0,83.44,172.6,83.14,0
Seat Belt,M-149,99.44,2.46,199.99,45.65,76.14,5,88.83,98.89,98.99,1
Occupant Safety,M-254,26.02,0.55,208.16,18.88,142.08,0,58.21,248.06,93.73,0
Steering,M-179,60.54,4.57,233.99,20.1,108.52,1,42.68,171.49,87.96,0
Steering,M-247,87.75,1.19,139.82,37.72,155.86,1,35.12,381.96,80.56,0
Airbag,M-184,59.66,3.28,89.21,21.18,195.34,4,88.31,302.21,85.05,0
Airbag,M-304,74.87,2.84,229.77,20.54,149.49,0,23.41,250.6,88.14,0
Airbag,M-608,91.59,0.15,131.99,26.59,175.02,1,68.51,215.11,81.57,0
Occupant Safety,M-612,92.31,0.22,203.13,11.37,123.39,2,34.46,55.69,87.46,0
Seat Belt,M-348,88.57,3.56,151.45,8.89,106.19,4,77.57,249.75,85.99,0
Steering,M-878,77.32,4.13,232.61,5.28,146.76,2,37.47,235.31,92.41,0
Airbag,M-718,34.87,4.65,201.25,9.88,52.45,3,44.7,325.34,89.01,0
Occupant Safety,M-269,54.42,4.37,177.52,29.58,67.38,4,87.34,64.75,93.09,0
Steering,M-947,76.83,1.2,123.39,28.41,77.85,0,51.34,257.07,90.01,0
Seat Belt,M-580,83.92,4.29,170.5,11.65,147.01,2,44.39,245.34,85.16,1
Occupant Safety,M-208,79.01,1.57,163.11,44.36,134.63,3,50.58,234.46,89.58,0
Airbag,M-236,91.99,2.52,224.71,32.07,63.91,3,60.92,95.7,97.41,0
Occupant Safety,M-723,38.44,3.98,89.5,46.85,176.57,4,81.12,197.66,83.06,0
Seat Belt,M-913,52.17,3.5,189.11,47.01,77.28,6,47.58,340.52,97.05,1
Steering,M-911,31.76,0.28,92.23,41.62,193.06,1,85.61,99.32,86.56,0
Steering,M-292,26.77,0.35,126.63,47.84,139.55,3,41.19,63.42,85.19,0
Occupant Safety,M-714,33.09,4.44,231.66,24.35,134.18,2,51.5,81.28,92.8,0
Occupant Safety,M-823,92.82,4.08,205.77,32.43,172.31,4,70.31,216.39,97.16,1
Occupant Safety,M-112,45.23,2.02,96.29,18.94,146.76,0,23.34,331.46,83.59,0
Airbag,M-959,86.96,4.97,104.72,9.25,85.35,4,80.85,197.68,87.11,1
Steering,M-343,79.19,0.74,237.94,46.66,73.66,3,36.57,337.91,91.68,0
Airbag,M-949,29.29,1.51,226.51,10.16,51.67,0,84.33,220.38,85.36,0
Airbag,M-626,58.39,4.38,136.02,45.02,108.9,6,54.88,396.06,89.18,2
Steering,M-260,84.64,1.96,75.91,40.58,119.34,4,59.81,315.97,83.61,1
Seat Belt,M-419,81.74,3.4,162.12,5.55,187.25,6,88.86,106.56,99.31,1
Steering,M-391,65.81,3.5,119.02,43.83,57.21,7,52.82,195.22,81.77,1
Seat Belt,M-230,93.48,0.23,122.08,8.21,162.23,3,55.96,272.65,82.83,0
Occupant Safety,M-507,75.04,0.63,203.68,47.64,167.78,2,34.05,357.66,83.87,0
Steering,M-806,61.4,2.08,222.0,7.18,129.61,0,44.48,53.12,94.29,0
Seat Belt,M-150,73.33,2.62,91.86,19.96,55.33,0,63.13,316.02,97.14,0
Occupant Safety,M-176,75.05,1.57,142.79,10.17,97.58,0,32.59,346.69,81.47,0
Seat Belt,M-425,40.02,3.14,71.87,44.55,137.85,6,38.92,64.92,92.44,1
Occupant Safety,M-628,46.34,0.5,53.06,29.8,136.08,0,49.46,131.46,80.2,0
Airbag,M-323,65.86,0.27,118.1,49.18,105.97,1,69.58,55.82,92.56,0
Steering,M-448,57.14,1.05,114.36,45.79,92.99,3,46.51,135.98,94.77,0
Occupant Safety,M-899,29.65,0.4,90.7,31.67,196.95,0,35.21,95.89,90.11,0
Steering,M-634,94.43,1.1,133.27,17.31,197.83,3,59.77,134.07,88.75,0
Steering,M-465,56.29,2.66,232.41,17.87,101.56,0,52.15,72.1,98.91,0
Occupant Safety,M-172,70.36,4.41,139.44,39.3,181.21,1,56.11,110.8,81.07,0
Seat Belt,M-106,77.92,3.48,190.3,33.46,61.1,2,62.59,297.24,98.48,0
Occupant Safety,M-184,31.79,2.61,60.37,9.14,190.45,0,53.92,253.03,84.24,0
Airbag,M-471,58.97,2.83,92.03,37.74,112.13,0,82.83,187.19,95.7,0
Occupant Safety,M-444,94.04,4.09,172.3,23.7,101.84,5,78.19,210.04,81.84,1
Airbag,M-376,48.67,3.53,245.59,40.32,88.52,3,40.32,66.52,86.71,0
Seat Belt,M-190,48.88,1.03,180.6,26.29,166.75,0,60.18,358.56,88.05,0
Steering,M-113,70.01,2.87,83.33,36.71,114.71,0,51.75,214.14,81.43,0
Airbag,M-189,97.41,3.39,218.58,29.58,105.63,3,68.45,121.62,95.8,0
Steering,M-987,69.26,0.55,209.79,37.62,139.67,0,20.87,318.75,84.9,0
Seat Belt,M-877,67.82,0.28,131.68,18.01,192.71,0,24.06,315.47,83.58,0
Steering,M-792,88.83,3.11,211.89,24.91,137.35,3,59.36,395.97,95.24,0
Airbag,M-563,59.19,2.81,106.07,48.57,163.94,2,49.99,112.72,96.75,0
Occupant Safety,M-149,26.11,1.58,236.82,11.6,112.66,0,72.38,246.31,89.26,0
Seat Belt,M-323,78.28,1.72,143.29,11.74,177.55,0,48.93,369.96,81.42,0
Steering,M-854,90.58,1.77,200.32,7.74,133.18,3,59.46,316.54,88.32,0
Seat Belt,M-362,44.3,4.65,222.73,49.85,69.48,5,83.29,340.12,86.67,1
Airbag,M-483,30.63,1.66,77.81,14.62,113.2,0,74.06,279.5,85.02,0
Steering,M-661,26.61,2.78,113.26,25.06,148.1,0,26.08,337.35,91.28,0
Occupant Safety,M-644,37.49,1.15,177.89,31.27,115.7,0,48.72,229.22,89.87,0
Occupant Safety,M-918,57.6,1.65,172.94,37.55,172.12,0,89.36,207.12,94.17,0
Occupant Safety,M-325,25.14,0.7,195.21,25.19,117.49,0,67.06,321.09,84.92,0
Occupant Safety,M-316,42.32,0.49,223.24,38.08,87.19,0,76.12,298.74,89.85,0
Seat Belt,M-251,50.45,1.14,200.92,38.49,72.4,0,29.87,307.57,85.74,0
Steering,M-682,33.3,4.96,65.13,24.02,117.69,2,47.13,241.53,92.09,0
Airbag,M-630,47.37,2.52,70.64,23.28,178.83,0,87.48,292.93,92.44,0
Airbag,M-958,70.09,4.4,225.74,21.86,109.58,3,44.39,209.99,94.46,0
Seat Belt,M-146,32.81,0.49,198.76,49.66,67.76,1,51.82,280.92,98.12,0
Occupant Safety,M-992,44.94,4.44,77.59,46.03,78.08,3,42.57,226.48,81.65,1
Airbag,M-577,43.46,3.5,198.33,31.82,131.92,3,51.59,292.25,93.91,0
Occupant Safety,M-741,28.1,1.41,244.9,43.39,83.11,3,46.77,340.78,99.52,0
Airbag,M-234,26.74,2.46,103.07,44.47,150.42,2,73.05,147.18,87.21,0
Airbag,M-695,54.58,4.44,52.79,32.24,105.12,4,35.67,51.49,93.78,0
Steering,M-453,58.85,0.92,200.82,7.98,66.77,0,20.34,52.36,99.58,0
Airbag,M-195,50.9,3.72,77.65,11.4,119.19,3,53.04,372.07,82.6,0
Steering,M-555,84.65,2.51,52.55,16.94,69.41,1,58.57,394.35,96.06,0
Seat Belt,M-448,63.65,4.82,236.72,8.0,70.11,2,31.7,365.8,81.34,0
Occupant Safety,M-954,96.03,4.51,228.61,43.39,128.77,7,34.84,266.63,90.83,2
Occupant Safety,M-675,36.8,3.7,60.6,46.5,76.31,6,50.19,176.74,84.3,1
Seat Belt,M-693,28.1,3.62,242.59,42.49,120.8,6,80.55,195.44,94.07,1
Seat Belt,M-463,71.4,2.95,215.79,32.21,84.57,0,62.94,154.08,98.29,0
Seat Belt,M-139,36.89,3.28,197.66,44.03,175.32,6,37.31,162.37,88.24,1
Seat Belt,M-836,98.0,1.19,164.21,41.84,161.11,3,22.42,299.81,95.57,1
Seat Belt,M-670,82.51,4.04,106.5,40.24,182.45,5,62.21,259.23,94.53,2
Airbag,M-812,76.87,2.33,112.29,23.39,116.97,0,43.32,169.34,91.99,0
Steering,M-932,58.5,2.0,54.11,16.12,128.25,0,71.35,237.03,85.41,0
Seat Belt,M-877,42.1,3.74,241.75,13.45,68.17,2,65.32,261.8,95.61,0
Seat Belt,M-544,25.08,4.17,241.77,6.65,138.69,1,49.96,65.05,86.55,0
Occupant Safety,M-798,99.28,3.67,187.42,33.14,67.06,3,41.54,161.11,97.92,0
Seat Belt,M-483,61.24,4.98,156.31,33.36,180.4,1,38.44,259.06,81.85,0
Occupant Safety,M-854,27.86,0.16,148.38,49.57,102.94,1,84.98,266.3,86.76,0
Occupant Safety,M-346,69.38,4.16,141.23,36.54,63.28,1,24.03,338.63,85.46,0
Seat Belt,M-856,50.32,0.97,106.39,18.86,171.75,0,82.13,106.49,88.63,0
Steering,M-594,88.99,4.88,127.41,43.94,149.94,8,53.45,255.71,87.0,2
Occupant Safety,M-391,27.64,3.77,209.87,19.47,111.89,2,74.32,281.41,86.2,0
